3.051442663763468954e-01,5.173845122105257266e-01,7.044770798931669908e-01,3.193978583925258241e-01,2.686045261366269421e-01,9.395295913163606016e-01,8.206614246737659046e-01,5.565954812071676194e-01,1.825286408901770074e-01
2.215908322060424207e-01,3.314576160544981387e-01,7.614268894961746525e-01,4.446962448702052595e-01,8.257699604059358656e-01,2.428581142870391285e-01,8.826963548548301119e-01,4.114915346785915085e-01,1.933457810733537063e-01
8.414941962963139455e-01,8.011340493851565325e-01,9.787946833120203527e-01,3.408895216569490100e-02,3.813844794182312259e-01,7.886905533502212018e-01,6.713111018096797888e-01,8.541759992620042707e-01,2.396992784960458311e-01
6.528514225169416152e-01,6.836194429949906670e-01,9.699357870630054279e-01,8.764630630398603239e-01,9.787495759655566452e-02,4.480893653777545116e-01,2.307738548412267554e-01,5.742039301594349388e-01,2.634733427823370833e-01
4.300853577849105824e-01,9.294462257654596549e-01,2.022991110130537007e-01,8.275425612602315129e-01,7.478376710068908029e-01,9.951783984286080020e-01,3.352294102159531497e-01,9.405516800286999324e-01,1.093055010941316602e-01
4.185533523295510983e-01,1.144974530518109573e-01,9.779517049949794094e-01,1.936841901287185697e-01,2.348071018340363095e-02,8.710180021813216378e-01,1.739495329835100690e-01,2.640337800469580443e-01,9.057977068071724203e-01
4.131410009358844060e-01,7.728999374941292189e-01,7.798371064159319299e-02,9.592247587332993763e-01,8.785747630293665178e-02,8.170834649730275290e-01,9.488516695201345552e-01,2.996926128264135181e-01,3.984630611114827192e-01
4.045974706259495846e-01,4.796632346845897676e-01,8.347179179281155603e-01,8.031475147826098171e-01,3.002865506087611380e-01,7.274405253576041730e-01,3.864628237909027431e-01,2.734749053749591652e-01,3.626265939939974925e-01
8.901332102748488184e-01,8.570390981294765398e-01,8.973337564934695809e-01,7.414081189485925982e-01,3.707789579352715470e-01,5.215615463922077533e-01,9.413767408153841387e-01,6.809785599924139676e-01,7.237865740692519534e-01
1.974139667841572424e-02,9.045716660821121469e-01,9.075028053411950957e-01,9.745037906080062928e-01,3.423350069521473027e-01,9.048892633349876480e-01,8.424479194986349562e-01,2.223491159172845122e-01,5.906564612896341160e-01
2.208631179789695698e-01,9.811728271550522740e-01,2.239372152144870065e-01,8.004900347245329228e-02,4.617549152000033907e-01,6.890135240910370829e-02,6.469307158099991684e-01,3.768640831060032226e-01,6.582468699366957887e-01
5.120440630857273634e-01,7.740767419164852337e-01,6.810295888108927054e-01,4.312915557772571407e-01,7.227165045264345444e-01,7.813926157990699339e-01,3.652503380588249526e-01,5.934325158963078550e-01,5.595880452050259191e-01
1.480938804899666894e-01,2.606780943874605350e-01,8.877038873167149013e-01,8.579519995387019371e-01,6.539839385668326788e-01,9.706650654276504087e-01,7.085045381876974302e-01,5.812445608997690583e-01,2.359026080557033445e-01
1.523063958390953876e-01,4.809130882902144521e-01,6.845729290512161391e-01,6.195644182760968732e-01,6.522782003977149745e-02,4.170039013011521134e-01,7.306411781152375440e-01,5.305890570784512761e-01,5.025276370713928076e-01
4.584870545027667776e-01,3.552672423053354067e-01,2.146120486837826413e-01,9.668880251801021952e-01,5.198271128498436200e-01,4.220435510918243982e-01,6.879728475576226687e-01,8.079784422607347860e-01,3.455881362120563627e-01
6.998143065928019713e-01,9.497804528547525438e-01,7.967097785764513940e-02,5.413174099940436523e-01,5.494388774052019198e-01,2.512334925323917445e-01,1.024645739200791689e-01,3.318813597061723297e-01,3.353001984895168097e-01
1.632883733044039887e-01,9.732183825724872728e-01,3.678975480127970044e-01,3.204098491034393370e-01,8.210371919999321921e-01,3.319851648737634497e-01,9.453093935646246226e-01,5.535624837312357327e-01,9.850585083834493272e-01
6.263808871253916388e-01,8.858254095093148761e-01,9.828336812652798127e-01,5.972762249825837033e-01,7.986866228415989699e-01,1.724872280060876784e-01,9.289847634972484558e-01,8.612748936811501776e-01,1.042169748477563135e-01
5.778122752212704327e-01,7.842010462956381378e-01,7.504929401246432930e-01,6.523086902251885588e-01,6.440387349270755291e-01,4.024941581117978395e-01,5.184549893131775722e-01,8.178935203449760882e-01,9.912202460598213971e-01
9.282621228564831295e-01,8.897742187499505517e-01,5.821105474512853206e-01,5.997254545804404646e-01,1.210322223767791722e-01,6.732511755994161629e-01,6.238158735586943893e-01,1.354820356564055417e-01,2.285275703787584267e-01
8.694208820467377308e-01,1.746700359155322624e-01,9.619348651653315541e-01,9.274405854200764576e-01,2.156858273729166942e-01,1.025319544938902289e-01,2.801970769292672636e-01,2.222229180700645637e-02,4.758696021752242822e-01
3.744379949595649237e-01,2.010812352290509142e-01,1.620804115078867125e-01,5.447900267753416070e-01,6.043795192165685171e-01,6.365387313134157621e-01,1.681256418422927834e-01,7.191008176483643100e-01,8.196636691469176839e-01
6.546677065283672547e-01,3.493602927758704957e-01,2.758768504517536413e-01,4.518753986235959919e-01,8.154837172496038900e-01,1.257419599350044839e-02,6.622860606213987374e-04,7.206799495304209158e-01,5.325726307625383571e-01
1.846401748233494344e-01,8.472678224198110231e-01,2.862330207520506486e-01,9.071679020927208015e-01,1.042858306443722877e-01,8.901316336903298820e-01,9.715385841475603357e-01,3.400964205140426938e-02,8.973118360637237778e-01
4.289263293389283249e-01,8.637441481784544628e-01,2.126079613020392389e-01,3.057674615509231031e-01,2.194230996446845938e-01,8.626591659851795546e-01,9.213354544492216025e-01,4.988849144039805839e-01,1.934715336310138256e-01
9.630072665268116783e-01,7.818999497478003047e-01,8.880956781314920390e-01,4.214086362526471841e-01,3.845097750134314762e-01,8.136488822664730280e-01,2.553794142787061960e-01,7.600543682621956343e-01,8.441787281315569214e-01
3.112520909521771517e-01,7.104641613918463161e-01,7.394303210699940676e-01,6.726082750676886102e-01,7.050796591582335626e-01,8.860483420077830408e-01,4.687395567119467255e-01,4.386657237880115523e-01,4.381265291914517301e-01
2.322441880222489430e-01,7.966692321931632126e-01,7.604938444022180111e-01,9.001822701864099496e-01,2.952603355651132744e-01,9.756384874327679313e-01,5.793830693686623928e-02,9.340488467527554572e-01,8.299255232636194579e-01
8.308341246903603317e-01,4.708711588825286731e-01,5.472615887033402959e-01,7.118020477068357499e-01,8.288798565725006284e-01,5.800609017974038828e-01,5.321751525293616503e-01,1.401507479089744712e-01,6.205918598375012030e-01
2.141398438151577172e-03,4.537098412053700014e-01,5.948638132623995656e-01,3.958762951817043629e-01,7.454857616871397585e-01,8.315837839815517496e-01,4.295888529704642855e-01,5.353875095634113013e-01,3.984338509162911879e-01
9.043089417419740705e-01,2.090325398738373044e-02,1.971851872662588323e-01,1.480361312035433641e-01,2.839684610054553082e-01,5.058320840321868239e-01,1.914209676121982340e-01,9.284513104018791985e-02,7.504269857394791909e-01
6.965568571627624994e-01,6.570822244902529974e-01,5.983856854144586901e-01,3.931665640712438820e-02,2.254996585167464151e-01,4.787275114313608859e-01,7.280422412385164632e-01,4.351761815181675597e-01,8.220872100417231376e-01
9.713357921605962897e-01,1.481374658651961052e-01,8.829775703455775560e-01,6.929123192509301088e-01,5.885368690606954667e-01,2.966707151283062838e-01,1.528709584323479365e-01,4.260217208293552438e-01,1.425337591130913517e-01
8.414510588328751872e-01,9.435593360446450362e-01,1.233435225780497441e-01,6.748511801048628911e-01,6.829663278246143054e-01,4.232788552826642348e-01,7.538193450529188100e-01,5.893749173527280671e-01,6.075493299078040810e-01
2.745802708499388012e-01,8.085479729583024966e-01,7.876385304091028106e-01,5.486564240782182411e-01,9.355301184531888969e-01,6.525001765119720076e-01,2.392582676084045734e-01,8.054760153225420938e-01,4.420883204271198186e-01
1.669206429913926981e-01,4.456572546553514980e-01,6.176273108262582134e-01,5.118512922392661757e-01,1.149390164506430140e-01,3.047210671440881424e-01,1.336065046288617553e-01,5.465525707056495541e-01,7.650634752756939327e-02
6.974194254098977641e-01,9.215211413865558032e-02,8.873355934328903682e-01,4.621436078807133474e-01,9.807264463450723335e-01,1.177048872288395803e-01,7.634531133933142311e-01,1.312810540140770255e-01,5.626109391467255527e-01
9.470569007453342181e-01,9.114757934455214317e-01,3.200359623664127962e-01,7.842331225730107824e-02,3.206241711302731390e-01,8.569323348086193004e-01,7.640890324105260589e-01,2.358858006428231069e-01,5.131799012368443158e-01
4.286299371991691420e-01,7.181671433968671581e-01,4.270082310779459850e-02,4.342542426267505529e-01,5.629357760526602084e-01,1.470959793145185102e-01,7.312989116783201737e-01,3.572476902037758362e-01,9.166048955723262726e-01
4.177391918759762457e-01,6.140574100933291479e-01,5.770935035430718729e-01,9.390292508092152879e-01,1.267996491061887387e-01,5.182226562772775935e-01,3.897405042119399948e-02,8.020543522827490168e-01,5.088288316340786599e-01
4.842434756577195798e-01,7.571394303811702642e-01,2.373125125596554658e-03,1.405325540222265857e-01,7.230025316065864516e-01,6.190434678223545317e-01,6.284932694917038098e-01,2.153109813538622297e-01,8.615849474762863336e-01
3.603854411793770418e-01,7.018265435026578292e-01,6.404110011191220808e-01,9.248063447123153757e-01,9.969964638522995637e-01,3.581518235096284308e-01,7.755421192155949051e-01,1.975551154534331277e-01,6.919311221309897286e-01
7.224136538947948383e-01,1.942152885277559915e-01,4.534926571987644706e-01,8.486075060540114456e-02,9.018836445645549427e-01,4.577988267108299980e-01,9.838005973113966851e-01,6.857988729208509548e-01,6.518031661681560063e-02
3.609756182809769620e-01,4.101414626242635975e-01,6.952727382699430692e-01,9.389649951118462790e-01,7.418976184488556003e-01,4.841662350461206077e-01,3.030915872861917326e-01,6.268695658322748221e-01,8.052629815405651925e-01
3.773414487290533414e-01,4.246413963717670520e-02,7.441216647964713493e-01,3.656588021400991040e-01,7.876112231123707508e-01,9.699525437439656672e-01,3.896848106603549300e-01,3.018844394258000663e-01,3.477220441023203684e-02
6.419594879573408130e-01,9.277372111080408601e-01,4.911451612296367508e-01,7.045096915085535816e-01,9.247871839851189157e-02,4.612483604673892068e-01,7.854396918897739166e-01,1.035631310827072118e-02,1.543877948136667677e-01
9.127418541583408595e-01,5.575221850731854056e-01,8.976500579820213543e-01,3.479806288036389472e-01,3.551471335876187907e-01,6.031873547882334874e-01,6.879920574946285505e-01,6.964979087733933483e-01,3.307358639705169634e-01
9.681457197358633859e-01,5.326415228590406503e-01,6.254278802781232383e-01,1.661481809402827747e-01,4.393429923741037219e-02,3.073924342791268249e-01,9.222424925824261877e-01,6.950171102354826269e-01,9.277807373542905633e-01
9.313902068985984162e-01,3.403769418178719808e-01,9.095047262021158652e-01,4.417589830225448350e-02,2.394403259134228468e-01,2.417326411326212177e-01,1.354229377314137284e-01,3.259294386720051201e-02,9.456684940166748543e-01
1.916573912442027239e-01,3.890953231039400717e-01,1.093374777437424034e-01,2.860945404225386235e-01,7.067755222791453074e-01,6.846852643551323281e-01,6.844854371458000131e-01,2.181983656371307423e-01,5.613232241961904068e-01
5.343757671953782706e-01,1.931592890385391281e-01,8.585981844874491786e-01,6.232427525263679602e-01,9.063696757494461576e-01,4.121370361944750038e-01,5.134648116379907784e-02,3.524612325021453940e-01,6.269190440680156851e-01
8.723709215726970223e-01,6.043963496770105026e-01,6.661927850986472111e-01,7.963204121142853920e-01,2.732682558394307626e-01,4.029004067385948962e-01,5.901722698183566873e-01,3.530005526318796133e-02,2.477687799678979785e-01
4.290512422302520945e-01,6.004841778397241869e-01,1.158696431011310563e-01,9.114639971229903104e-01,6.347761888465399682e-01,6.311057775051993612e-01,8.753082814321999638e-01,1.873975228910545465e-01,5.890157506033597556e-01
5.722705192270963748e-01,2.446772419074007554e-01,7.981299627161858590e-01,3.554097749046070676e-01,4.465908900544565685e-01,1.452969727562284930e-01,2.609482193845758524e-01,5.069608637433994369e-01,2.897982334634004453e-01
9.096857042525499093e-01,7.528787781544578062e-01,6.094769491473469580e-01,9.510800521159471499e-01,6.419157313170681389e-01,6.651604849555866616e-01,1.875638275801077559e-01,8.410500638955495933e-01,5.913682553627966909e-01
1.717346344500741417e-01,7.754886754834339202e-01,4.468525777956299794e-01,5.171661667874261070e-01,1.272421157574322170e-01,7.526030178255120884e-01,3.810216313865449206e-02,1.723570478060718059e-01,6.015408591736475241e-01
7.844237477298757755e-01,4.761763554851696223e-01,8.632911381120172978e-01,6.689830575187134531e-01,5.097598369730446111e-01,6.220543248072477605e-01,9.883683199842087097e-01,1.899553581567403060e-01,6.684103524096841609e-01
6.158305850751435440e-01,8.914214871496679571e-01,1.981111619509067778e-01,3.685850268931793461e-01,2.702480150908396772e-01,4.426439626795959925e-01,6.826026551529755515e-02,8.688732526139549828e-01,5.586337177252822528e-01
6.969928986294618989e-01,7.408040410337451975e-01,6.723688507781215851e-01,7.795637571351219375e-01,5.279185999733122525e-01,9.636274831460651669e-01,8.696987476337042500e-01,3.587880535029857598e-01,3.209699165413583688e-01
8.443274121004957777e-01,6.233721529234678149e-01,7.148835255460114224e-01,3.931883558799315614e-01,2.690837226496883283e-01,1.836085609084496251e-01,3.203823796858015771e-01,6.766025402936628463e-01,5.181701138613286073e-01
1.806877825515156855e-01,9.257716971061029643e-01,6.573562657609266502e-01,9.456466240256234945e-01,6.111437807043840209e-01,5.871460658645721864e-01,6.966135966583849592e-01,3.471636171226319401e-01,7.578842802064148509e-01
5.436257845266678768e-01,6.805278172144355597e-01,5.650066754649544221e-01,8.612955269137578806e-01,2.542464364460384485e-01,2.827581126948133794e-01,5.884945261818917972e-01,5.306722714826820342e-01,5.801589516384868944e-02
4.133736400136638761e-02,8.421109587012547415e-01,5.927500633463711477e-01,6.350803308925706547e-01,6.182136675346291410e-01,3.420012265063537144e-02,9.359319245786426045e-01,3.302675240224638986e-01,3.016413784449283389e-02
6.223694440031010133e-01,8.694957453422098581e-01,5.441739007389075899e-01,1.974688008332061151e-01,3.787159085624391408e-01,1.302759756190429719e-01,1.897264803828487278e-01,6.709200433666849817e-01,2.126016543579006268e-01
1.701418702061823773e-01,5.855800547514581345e-01,8.275575360380114098e-01,5.717843265684608989e-01,6.935713514513756062e-01,6.434606672452829190e-02,4.341704083513749368e-01,5.669161070240268385e-01,4.233208353437222793e-01
6.119105422134308858e-01,8.082712940811863644e-01,4.647043376870028664e-01,4.602416939843070876e-01,8.007096525498572648e-01,7.187168947972073507e-01,9.513285998713094660e-01,5.659372742857378125e-01,1.389406282965692241e-01
3.493538327676597999e-01,3.419748047237570199e-01,4.541474296758243878e-01,4.443573462387089834e-01,1.898357398913456673e-01,1.427079705628511719e-01,2.176575817315949402e-01,6.083661028369399260e-01,1.422155455250228573e-01
2.493864241237797041e-01,8.150148589177883540e-01,7.590529286460356850e-01,4.575112000544032109e-01,9.500110081895455361e-01,4.001425435533650377e-01,6.426312880041150644e-01,3.367220214694682107e-02,6.257278453132013307e-02
5.585869812150334734e-01,9.388857426512117188e-01,7.197445142503058335e-01,7.319935171002551755e-01,2.368457897388737687e-01,1.430236257295285432e-02,4.202538212490002922e-01,6.879173829558793418e-01,6.678516307774045035e-01
7.521900546447654046e-01,6.750516240343058527e-01,3.628689036361196218e-01,9.038767715388064117e-01,6.153318911438397931e-01,3.770528050779933804e-01,6.454301162340879694e-01,3.734879891609488856e-01,1.524872406288976801e-01
8.120866974395872795e-01,6.945501488636285359e-01,8.626299469302983747e-01,6.552969691961669785e-01,3.970331003147815063e-01,4.105713363415408046e-01,6.959882631640199602e-01,3.354810618226818364e-01,9.909703050410730851e-01
3.133720961645383718e-01,2.680426313388030723e-01,2.631327785287417842e-01,3.785902459763573202e-01,9.337990689526743937e-01,5.395336550258336139e-01,9.736207263598081196e-01,6.555564445368335935e-01,8.185543694402362958e-01
9.862642882108890729e-01,3.402726901523273617e-01,1.863350623853528565e-01,8.432123387162908379e-02,2.144538200601320832e-01,4.006117512177923001e-01,5.090149890559714924e-03,6.744479281192033993e-01,4.908969538299612911e-01
2.489724159935695069e-01,6.670551412287687443e-01,2.550041794292668418e-01,9.534066544729088433e-01,6.671536774036981310e-01,6.434923798938027018e-01,8.316873672572215603e-02,1.979519594505651514e-01,3.311184465406829397e-02
7.282452780584335317e-01,5.868634925317646189e-01,6.587443831543067230e-01,3.191292778632628946e-01,1.753367444580672951e-01,3.735638646749633307e-01,7.346791533340645275e-01,6.575005583302588608e-02,4.588788217860248486e-01
8.777909422953348306e-01,2.729467951779400783e-02,3.935873966762920007e-01,3.772674330218103722e-01,3.183322084712114086e-01,2.996524916096429680e-01,6.302359738522570476e-01,8.672970810752404780e-02,7.749429877074528461e-01
2.357632547964951253e-01,3.170876277644952279e-01,2.782830830733935001e-01,4.016560911992232419e-01,1.902076383107360047e-01,5.148892392907699067e-01,7.532758289194055878e-01,7.646060386603438230e-01,2.071228733717355719e-01
8.259808601608273904e-01,3.177716295025918014e-01,5.720668333867576782e-01,3.146241219538578604e-01,6.010577473409283167e-01,1.888749635255809189e-01,7.125675341794792672e-01,3.025201453821428355e-01,3.252729180300428236e-01
4.156559743951623864e-01,2.829219374578920143e-01,8.786835106027924835e-01,9.663207452126124641e-01,6.695052557507706892e-01,7.636329459339551429e-01,2.019760395979783296e-01,7.779286927233568516e-01,3.512864224830474641e-02
3.663771586968050387e-01,8.158000049130403886e-01,1.378712130146229620e-01,4.979256694976675335e-01,4.257828576362611694e-01,4.554565472707532842e-02,7.850804031696991814e-01,6.174143545597201577e-01,5.290760450190222786e-01
3.187809558885056904e-01,9.283166088777563552e-01,9.429221823275897307e-01,6.000964958393980586e-01,4.731550088687133671e-01,8.004789140030011962e-01,7.450804406576456707e-01,5.428775164475307946e-01,4.820000250826095844e-01
8.675784132167894125e-01,6.097059992715162524e-01,7.149407184884479793e-01,7.694189889202118771e-01,2.432076025027824495e-01,2.698613367500100613e-01,5.788409465214279237e-01,4.041174419088820469e-01,2.254753841892186972e-01
6.895090573284223812e-01,3.261399048766361886e-01,6.417991892422153510e-01,5.093539799317897687e-01,3.167074798398133301e-02,8.376375082263630700e-01,2.637475907607557679e-01,9.280551884655316996e-01,2.110839513200149509e-01
1.719405731603928511e-01,9.002991299885600984e-01,7.368232566488612523e-02,3.024714450715338399e-01,7.896980858400183267e-01,5.274508318482670211e-01,2.236246757078855230e-01,8.643206609611846503e-01,9.926310019768990189e-01
6.087535655125920764e-01,5.683983390172617778e-01,8.445037282100854581e-01,7.932148641554787050e-01,7.095183384816595717e-01,6.594898131244012474e-01,4.300001217593844571e-01,6.535921783447131705e-01,5.370811716161166122e-02
1.998454533639330566e-01,7.937235370596605888e-01,1.266465119382768623e-01,9.733104751195859050e-01,5.224196458772168983e-01,5.702463217305475673e-01,9.457801078215548329e-02,2.219440978781397900e-01,5.697686872487955217e-02
3.155904013761773874e-01,6.682041361721977601e-01,6.285281811145594366e-01,9.172889951492584071e-02,2.675376105610854371e-01,2.215879614562546451e-01,9.073333830844476644e-01,3.166014481968617011e-01,2.219079403663087313e-01
9.302103342892892313e-01,9.715455678844948650e-01,3.006775395512992222e-01,4.840026939173923126e-01,8.301483223300491765e-02,5.330372790094229929e-01,4.292041844046883825e-01,4.162728492005779990e-01,4.828174812539542393e-01
6.115981755248454110e-01,8.190125440185085370e-01,4.418306586572711553e-02,8.904156625755751397e-01,8.634535352226623273e-01,7.119265553280653691e-01,5.116698046217721396e-01,9.243077466889773053e-01,7.069973324718021868e-01
5.969954564753905402e-01,1.754477379696807726e-01,6.341209758688538534e-01,6.560661633979442131e-01,9.936174397009138737e-01,5.069682215053956664e-01,7.999244847270929604e-02,3.560953008235331896e-01,5.031995984666058908e-01
9.968626005952458957e-01,7.847321554190169746e-01,9.457485167361336931e-01,3.991162002947725163e-01,8.428521649883651268e-01,3.821720431015887542e-01,1.166923222203439109e-01,9.554790588643129190e-02,2.689881253825008867e-01
8.959391323806192853e-01,9.441242125398022766e-01,7.783623018917311398e-02,1.500319926664967496e-01,9.285871360526887219e-01,9.953070664810794721e-01,2.316242717218738867e-01,7.091265984303554148e-01,2.718629269009609772e-01
7.290337394730167508e-01,5.313041562054770378e-02,6.642200167440114322e-01,1.190737667088525437e-01,2.353674284065543909e-01,1.340427613620179259e-01,9.929023467300404082e-01,3.923836217967206497e-01,1.231711341260992992e-01
2.816574129785886504e-01,1.999763976097541085e-01,2.285313269650571244e-01,2.287646836947876960e-01,5.705008173486284528e-01,5.586664858528186395e-01,8.744130817264851308e-01,9.819167739127436789e-01,4.677676570435085890e-01
2.332679648002598527e-01,7.684280675596170118e-01,2.103683020887484045e-01,3.866298192677351531e-01,4.731201699411879402e-01,8.954857925230330640e-01,2.023564175436402546e-01,6.329212849346651515e-01,9.121253284912260728e-01
8.664902163599076390e-01,3.474792822325324937e-01,6.395960534901610206e-01,8.472808633839028492e-01,2.448211735195889305e-01,2.064740947692294548e-01,2.897445080598320399e-01,4.584990807527410950e-01,4.681216119843739087e-01
2.118979341268530381e-01,1.353319542061631187e-01,3.864164353668925744e-01,4.172031774529983417e-01,9.496979098811826336e-01,7.258500414486350472e-02,8.982819659292138326e-01,8.722447062281388774e-01,5.192220066004012979e-01
3.205478604554219957e-01,8.446879331381557110e-01,1.334014351724943093e-01,7.571609241635750276e-02,4.333799491135550963e-01,5.821146259416652979e-01,8.424100060884989194e-01,9.070484420824508343e-01,7.734594528764475452e-02
5.928008630268462031e-01,1.980907906222833040e-02,3.016554215390901406e-01,5.739275074344287741e-01,5.245978429490362194e-01,1.586053247854855575e-01,1.291116944597851535e-01,3.129130130836609847e-01,2.451861302303643408e-01
6.189144677265745464e-01,2.905801973227788992e-01,1.374574295743913876e-01,6.201517219466045061e-01,6.945384785095527480e-01,8.113887652389333016e-02,8.867128892636609860e-01,4.948728931644658657e-01,2.461261920101300293e-01
5.159465207793469954e-01,1.076716637760191525e-01,9.429913497618876983e-01,5.874608713610106614e-01,4.710329892177427813e-01,5.736274716483477087e-01,8.217804401394905589e-02,3.930120822749794685e-01,8.118916587781928040e-01
3.592310568559902578e-02,3.218149539016874061e-01,4.117786442700226840e-02,6.193747753567335756e-01,9.177968064558406081e-01,6.077090542750370750e-01,5.716777835312467637e-01,4.959318510175450556e-01,9.591494153476698425e-01
7.456003589112091268e-01,3.806306142210034715e-01,7.797905350880244280e-01,4.634046411596170478e-01,6.177503600381142324e-01,4.235767839871477647e-01,2.873164019171323136e-01,8.577419688721292790e-01,1.972968267771401663e-01
4.586766739515964475e-01,3.938590898168142090e-02,3.876304221369067382e-01,2.792061961668587666e-01,6.021779173701704568e-01,5.927898600820619146e-01,3.397171532124825671e-02,1.915853695891576725e-01,7.159865910631215691e-01
4.774665660631537967e-01,8.793123640331527158e-01,8.530011149734896270e-01,2.164691445416864757e-01,3.175925898346869114e-01,9.355351579103343695e-01,3.302185650831128139e-01,2.324397981339357266e-01,7.527309848930610059e-01
6.254050818223422237e-01,8.763234676739222184e-01,9.489817168549510296e-01,7.151954197605236985e-01,7.665124035705283001e-01,6.293029310264556253e-01,6.905651641496997062e-01,9.800605944865375951e-01,7.134755455362040699e-01
7.857181395914820676e-01,1.208080533240656756e-01,4.589215861864668899e-01,6.386768020465616313e-01,8.218137249686525703e-01,4.902083130579720088e-02,2.728387029067406711e-01,1.303352728594680543e-01,9.870888909500946662e-01
3.528429273515321651e-01,8.528302199007291584e-01,7.363933649866988285e-01,1.294561663590951262e-01,5.501960760106919812e-01,5.032739597181989932e-01,8.456002627270813032e-02,6.121203821208858614e-02,5.357510802517542192e-01
6.924113722650039326e-01,2.834361526040834467e-01,9.252624405793002937e-01,8.882351376292478562e-02,4.160960418216434475e-01,3.956283158117394616e-01,1.103249937181024903e-01,8.160105058919395749e-01,5.468252647731265403e-01
8.128309602662076028e-01,6.249317786194191759e-01,8.711289340827454986e-01,6.014877064608231683e-01,3.394904891826285298e-01,1.079096977617235859e-01,3.698092681588106001e-01,3.036201021174075865e-01,6.366699232511690010e-01
7.956925929931674135e-01,4.177710584947861849e-01,8.559211926530035930e-01,7.807193436814261478e-01,6.506485738552788556e-01,4.828531809424821408e-01,3.528422373539405466e-01,9.282444300691243821e-01,9.015254097198477368e-01
7.452013176053149390e-01,7.175646707091878351e-01,9.864583679072706779e-02,5.660127416138117651e-01,9.309145855875879949e-01,4.407341132839059372e-01,9.370072031022408376e-01,5.277779296120225228e-01,6.042878393877229026e-01
